from,to,symbol,quantity,date
tan.stake,xpilar,SIM,0.041,2021-05-31
tan.stake,vlemon,SIM,0.041,2021-05-31
tan.stake,yoslehz,SIM,0.041,2021-05-31
tan.stake,belen0949,SIM,0.041,2021-05-31
tan.stake,spectrumecons,SIM,0.041,2021-05-31
tan.stake,zanoni,SIM,0.042,2021-05-31
tan.stake,rishabh99946,SIM,0.042,2021-05-31
tan.stake,elkezaksek,SIM,0.042,2021-05-31
tan.stake,kgakakillerg,SIM,0.042,2021-05-31
tan.stake,tazi,SIM,0.042,2021-05-31
tan.stake,definethedollar,SIM,0.043,2021-05-31
tan.stake,monica-ene,SIM,0.044,2021-05-31
tan.stake,keuudeip,SIM,0.045,2021-05-31
tan.stake,trumpikas,SIM,0.045,2021-05-31
tan.stake,ahmadturki,SIM,0.045,2021-05-31
tan.stake,melbourneswest,SIM,0.045,2021-05-31
tan.stake,andreasalas,SIM,0.046,2021-05-31
tan.stake,sarix,SIM,0.046,2021-05-31
tan.stake,d-pend,SIM,0.046,2021-05-31
tan.stake,roky,SIM,0.047,2021-05-31
tan.stake,edicted,SIM,0.047,2021-05-31
tan.stake,chunseungho,SIM,0.047,2021-05-31
tan.stake,bugavi,SIM,0.047,2021-05-31
tan.stake,dswigle,SIM,0.047,2021-05-31
tan.stake,fotogruppemunich,SIM,0.048,2021-05-31
tan.stake,hlezama,SIM,0.048,2021-05-31
tan.stake,fastchrisuk,SIM,0.048,2021-05-31
tan.stake,omonteleone,SIM,0.049,2021-05-31
tan.stake,lizelle,SIM,0.049,2021-05-31
tan.stake,livinguktaiwan,SIM,0.049,2021-05-31
tan.stake,rem-steem,SIM,0.049,2021-05-31
tan.stake,rossfletcher,SIM,0.050,2021-05-31
tan.stake,r1s2g3,SIM,0.050,2021-05-31
tan.stake,emrebeyler,SIM,0.050,2021-05-31
tan.stake,snook,SIM,0.051,2021-05-31
tan.stake,riverflows,SIM,0.051,2021-05-31
tan.stake,manoldonchev,SIM,0.052,2021-05-31
tan.stake,bil.prag,SIM,0.052,2021-05-31
