from,to,symbol,date,quantity
utopis,jeffjagoe,HIVE,2021-05-17,0.24
utopis,georgeknowsall,HIVE,2021-05-17,0.36
utopis,dudeontheweb,HIVE,2021-05-17,0.406
utopis,jongolson,HIVE,2021-05-17,25.118
utopis,cmmemes,HIVE,2021-05-17,0.638
utopis,mapac,HIVE,2021-05-17,6.416
utopis,ph1102,HIVE,2021-05-17,10.047
utopis,brutalmonkey,HIVE,2021-05-17,0.061
utopis,invest4free,HIVE,2021-05-17,1.336
utopis,jfang003,HIVE,2021-05-17,0.605
utopis,daniky,HIVE,2021-05-17,0.067
utopis,johnsdowie,HIVE,2021-05-17,0.061
utopis,flaxz,HIVE,2021-05-17,0.152
utopis,pieternijmeijer,HIVE,2021-05-17,3.562
utopis,investinthefutur,HIVE,2021-05-17,5.084
utopis,drax.leo,HIVE,2021-05-17,0.352
utopis,amr008,HIVE,2021-05-17,6.159
utopis,adamada,HIVE,2021-05-17,0.726
utopis,maarnio,HIVE,2021-05-17,0.605
utopis,jemmarti,HIVE,2021-05-17,1.21
utopis,adhammer,HIVE,2021-05-17,1.507
utopis,miketr,HIVE,2021-05-17,6.658
utopis,haitch,HIVE,2021-05-24,0.893
utopis,brofundholdings,HIVE,2021-05-24,187.465
utopis,largeadultson,HIVE,2021-05-24,0.298
utopis,maarnio,HIVE,2021-05-24,0.595
utopis,tomhall,HIVE,2021-05-24,12.169
utopis,solairitas,HIVE,2021-05-24,6.578
utopis,georgeknowsall,HIVE,2021-05-24,0.393
utopis,barks,HIVE,2021-05-24,0.06
utopis,gillianpearce,HIVE,2021-05-24,1.905
utopis,simplifylife,HIVE,2021-05-24,10.238
utopis,liotes.burn,HIVE,2021-05-24,1.786
utopis,trumpman,HIVE,2021-05-24,25.022
utopis,bdmillergallery,HIVE,2021-05-24,22.62
utopis,libertycrypto27,HIVE,2021-05-24,1.821
utopis,captain.future,HIVE,2021-05-24,4.881
utopis,sinistry,HIVE,2021-05-24,0.677
utopis,brutalmonkey,HIVE,2021-05-24,0.06
utopis,trumpikas,HIVE,2021-05-24,4.583
utopis,glastar,HIVE,2021-05-24,5.953
utopis,bilpcoinbpc,HIVE,2021-05-24,0.119
utopis,aliveprojects,HIVE,2021-05-24,0.02
utopis,gadrian,HIVE,2021-05-24,1.31
utopis,guurry123,HIVE,2021-05-24,0.893
utopis,leosoph,HIVE,2021-05-24,0.074
utopis,funnel,HIVE,2021-05-24,1.31
utopis,txrose,HIVE,2021-05-24,0.595
utopis,leontr,HIVE,2021-05-24,0.774
utopis,simplegame,HIVE,2021-05-24,3.214
utopis,lotto-de,HIVE,2021-05-24,0.714
utopis,successchar,HIVE,2021-05-24,0.655
utopis,curatorcat.pal,HIVE,2021-05-24,0.011
utopis,ressonlelong,HIVE,2021-05-24,1.368
utopis,investinthefutur,HIVE,2021-05-24,5.476
utopis,johnsdowie,HIVE,2021-05-24,0.06
utopis,invest4free,HIVE,2021-05-24,1.492
utopis,stickupboys,HIVE,2021-05-24,4.754
utopis,cmmemes,HIVE,2021-05-24,0.627
utopis,tfranzini,HIVE,2021-05-24,1.433
utopis,jongolson,HIVE,2021-05-24,25.418
utopis,bhattg,HIVE,2021-05-24,7.756
utopis,illusivelf,HIVE,2021-05-24,2.982
utopis,stevelivingston,HIVE,2021-05-24,0.181
utopis,thelogicaldude,HIVE,2021-05-24,0.595
utopis,chireerocks,HIVE,2021-05-24,10.546
utopis,juanvegetarian,HIVE,2021-05-24,0.102
utopis,imfarhad,HIVE,2021-05-24,1.191
utopis,iamred,HIVE,2021-05-24,0.179
utopis,jmsansan.leo,HIVE,2021-05-24,5.119
utopis,jlsplatts,HIVE,2021-05-24,5.06
utopis,jeffjagoe,HIVE,2021-05-24,0.236
utopis,javiersebastian,HIVE,2021-05-24,0.119
utopis,jemmarti,HIVE,2021-05-24,1.538
utopis,jackofcrows,HIVE,2021-05-24,13.58
utopis,tandara,HIVE,2021-05-24,23.81
utopis,jersteemit,HIVE,2021-05-24,1.191
utopis,investyourvote,HIVE,2021-05-24,0.714
utopis,jfang003,HIVE,2021-05-24,0.595
utopis,jimmy.adames,HIVE,2021-05-24,2.083
utopis,taskmaster4450le,HIVE,2021-05-24,0.357
utopis,summertooth,HIVE,2021-05-24,6.25
utopis,jjb777,HIVE,2021-05-24,65.495
utopis,berthold,HIVE,2021-05-24,1.786
utopis,itharagaian,HIVE,2021-05-24,0.06
utopis,taskmaster4450,HIVE,2021-05-24,26.965
utopis,harpreetjanda,HIVE,2021-05-24,0.595
utopis,steemychicken1,HIVE,2021-05-24,28.263
utopis,iamalivechalleng,HIVE,2021-05-24,0.019
utopis,tmholdings,HIVE,2021-05-24,14.881
utopis,cervisia,HIVE,2021-05-24,4.762
utopis,kiokizz,HIVE,2021-05-24,0.595
utopis,bearbear613,HIVE,2021-05-24,25.298
utopis,hive-189742,HIVE,2021-05-24,0.098
utopis,hhayweaver,HIVE,2021-05-24,0.476
utopis,st8z,HIVE,2021-05-24,0.536
utopis,sra1992,HIVE,2021-05-24,0.026
utopis,tobetada,HIVE,2021-05-24,0.238
utopis,knowhow92,HIVE,2021-05-24,24.197
utopis,herbertholmes2,HIVE,2021-05-24,0.355
utopis,hatoto,HIVE,2021-05-24,0.06
utopis,allcapsonezero,HIVE,2021-05-24,1.191
utopis,abrockman,HIVE,2021-05-24,23.81
utopis,spinvest,HIVE,2021-05-24,238.103
utopis,juecoree,HIVE,2021-05-24,0.298
utopis,holoferncro,HIVE,2021-05-24,0.119
utopis,kingneptune,HIVE,2021-05-24,5.953
utopis,justclickindiva,HIVE,2021-05-24,0.06
utopis,hykss,HIVE,2021-05-24,85.367
utopis,themarkymark,HIVE,2021-05-24,685.008
utopis,stayoutoftherz,HIVE,2021-05-24,1.786
utopis,jzn,HIVE,2021-05-24,9.822
utopis,kerrislravenhill,HIVE,2021-05-24,2.976
utopis,thisisawesome,HIVE,2021-05-24,0.033
utopis,cryptoandcoffee,HIVE,2021-05-24,3.214
utopis,kevinnag58,HIVE,2021-05-24,5.22
utopis,honeysaver,HIVE,2021-05-24,5.238
utopis,cryptoblob,HIVE,2021-05-24,0.595
utopis,starstrings01,HIVE,2021-05-24,0.979
utopis,theroad2freedom,HIVE,2021-05-24,1.488
utopis,khan.dayyanz,HIVE,2021-05-24,15.477
utopis,amr008,HIVE,2021-05-24,6.182
utopis,ammonite,HIVE,2021-05-24,2.083
utopis,flossmeoff,HIVE,2021-05-24,0.042
utopis,mapac,HIVE,2021-05-24,5.834
utopis,votebetting,HIVE,2021-05-24,66.669
utopis,sames,HIVE,2021-05-24,0.062
utopis,oivas,HIVE,2021-05-24,0.963
utopis,damla,HIVE,2021-05-24,0.595
utopis,wdougwatson,HIVE,2021-05-24,1.343
utopis,wearealive,HIVE,2021-05-24,0.021
utopis,bossel,HIVE,2021-05-24,0.595
utopis,salexa5,HIVE,2021-05-24,1.071
utopis,whitelightxpress,HIVE,2021-05-24,0.285
utopis,bobby.madagascar,HIVE,2021-05-24,2.821
utopis,oldmans,HIVE,2021-05-24,3.869
utopis,blockchainyouth,HIVE,2021-05-24,1.122
utopis,ecoinstant,HIVE,2021-05-24,5.953
utopis,roleerob,HIVE,2021-05-24,20.834
utopis,okean123,HIVE,2021-05-24,1.191
utopis,eirik,HIVE,2021-05-24,10.162
utopis,offgridlife,HIVE,2021-05-24,0.061
utopis,elbrava,HIVE,2021-05-24,0.893
utopis,nickyhavey,HIVE,2021-05-24,2.976
utopis,nikoleondas,HIVE,2021-05-24,0.926
utopis,audiohive-me,HIVE,2021-05-24,0.128
utopis,enforcer48,HIVE,2021-05-24,12.262
utopis,bitcoinflood,HIVE,2021-05-24,2.976
utopis,em3di,HIVE,2021-05-24,0.06
utopis,senstless,HIVE,2021-05-24,6.488
utopis,elianaicgomes,HIVE,2021-05-24,2.381
utopis,no-advice,HIVE,2021-05-24,10.417
utopis,voinvote.token,HIVE,2021-05-24,0.179
utopis,athomewithcraig,HIVE,2021-05-24,0.196
utopis,scooter77,HIVE,2021-05-24,1.786
utopis,adamada,HIVE,2021-05-24,0.714
utopis,cwow2,HIVE,2021-05-24,17.247
utopis,numanbutt,HIVE,2021-05-24,1.512
utopis,palikari123,HIVE,2021-05-24,1.191
utopis,anderssinho,HIVE,2021-05-24,0.06
utopis,partituna,HIVE,2021-05-24,0.028
utopis,dylanhobalart,HIVE,2021-05-24,1.726
utopis,poetchick4jesus,HIVE,2021-05-24,0.595
utopis,andy4475,HIVE,2021-05-24,1.976
utopis,dera123,HIVE,2021-05-24,4.963
utopis,riandeuk,HIVE,2021-05-24,0.893
utopis,preparedwombat,HIVE,2021-05-24,2.083
utopis,ykretz.sports,HIVE,2021-05-24,0.222
utopis,revisesociology,HIVE,2021-05-24,12.768
utopis,darth-azrael,HIVE,2021-05-24,0.423
utopis,denver-bob,HIVE,2021-05-24,3.096
utopis,quinnertronics,HIVE,2021-05-24,0.454
utopis,rachaeldwatson,HIVE,2021-05-24,1.122
utopis,dbooster,HIVE,2021-05-24,1.162
utopis,yorra,HIVE,2021-05-24,0.06
utopis,blockmonster,HIVE,2021-05-24,2.381
utopis,zeroooc,HIVE,2021-05-24,0.298
utopis,pizzaexpress,HIVE,2021-05-24,0.238
utopis,sevenoh-fiveoh,HIVE,2021-05-24,0.06
utopis,ykretz,HIVE,2021-05-24,0.105
utopis,rickardoh,HIVE,2021-05-24,1.081
utopis,pdaa,HIVE,2021-05-24,2.857
utopis,writeandearn,HIVE,2021-05-24,0.595
utopis,ashleykalila,HIVE,2021-05-24,1.607
utopis,dudeontheweb,HIVE,2021-05-24,0.4
utopis,roger.remix,HIVE,2021-05-24,29.763
utopis,drax.leo,HIVE,2021-05-24,0.346
utopis,ph1102,HIVE,2021-05-24,9.881
utopis,daniky,HIVE,2021-05-24,0.065
utopis,road2nowhere,HIVE,2021-05-24,0.496
utopis,pieternijmeijer,HIVE,2021-05-24,3.575
utopis,drax,HIVE,2021-05-24,0.893
utopis,xabi,HIVE,2021-05-24,13.037
utopis,blue.rabbit,HIVE,2021-05-24,17.94
utopis,pixiepost,HIVE,2021-05-24,0.119
utopis,discohedge,HIVE,2021-05-24,104.17
utopis,pixresteemer,HIVE,2021-05-24,10.417
utopis,vipservice,HIVE,2021-05-24,33.334
utopis,arrliinn,HIVE,2021-05-24,1.191
utopis,bozz,HIVE,2021-05-24,5.953
utopis,erikah,HIVE,2021-05-24,1.999
utopis,mpath,HIVE,2021-05-24,2.5
utopis,branbello,HIVE,2021-05-24,0.661
utopis,moonthumb,HIVE,2021-05-24,1.488
utopis,ervin-lemark,HIVE,2021-05-24,1.351
utopis,shmoogleosukami,HIVE,2021-05-24,5.159
utopis,victor-alexander,HIVE,2021-05-24,0.105
utopis,failingforwards,HIVE,2021-05-24,0.945
utopis,monsterjamgold,HIVE,2021-05-24,36.954
utopis,branders0n,HIVE,2021-05-24,3.75
utopis,familyhistory,HIVE,2021-05-24,0.893
utopis,shroomfund,HIVE,2021-05-24,9.167
utopis,viniciotricolor,HIVE,2021-05-24,0.06
utopis,velourex,HIVE,2021-05-24,0.595
utopis,misterc,HIVE,2021-05-24,12.448
utopis,finguru,HIVE,2021-05-24,3.0
utopis,miketr,HIVE,2021-05-24,6.845
utopis,flaxz,HIVE,2021-05-24,0.184
utopis,melinda010100,HIVE,2021-05-24,2.985
utopis,brettpullen,HIVE,2021-05-24,446.447
utopis,flemingfarm,HIVE,2021-05-24,0.952
utopis,uyobong,HIVE,2021-05-24,0.023
utopis,silverstackeruk,HIVE,2021-05-24,26.787
utopis,cornavirus,HIVE,2021-05-24,3.333
utopis,focus.folks,HIVE,2021-05-24,0.298
utopis,mehmetfix,HIVE,2021-05-24,0.238
utopis,bitandi,HIVE,2021-05-24,1.012
utopis,accelerator,HIVE,2021-05-24,1.845
utopis,monsterbuster,HIVE,2021-05-24,0.298
utopis,ericburgoyne,HIVE,2021-05-24,0.893
utopis,myvest,HIVE,2021-05-24,40.478
utopis,sgt-dan,HIVE,2021-05-24,0.187
utopis,dagger212,HIVE,2021-05-24,11.965
utopis,netaterra,HIVE,2021-05-24,199.709
utopis,b4phom3t,HIVE,2021-05-24,4.107
utopis,curatorcat.leo,HIVE,2021-05-31,0.038
utopis,ykretz,HIVE,2021-05-31,0.273
utopis,hhayweaver,HIVE,2021-05-31,0.273
utopis,gadrian,HIVE,2021-05-31,0.75
utopis,trumpman,HIVE,2021-05-31,14.335
utopis,investyourvote,HIVE,2021-05-31,0.409
utopis,finguru,HIVE,2021-05-31,2.116
utopis,discohedge,HIVE,2021-05-31,59.681
utopis,andy.zaphod,HIVE,2021-05-31,0.143
utopis,cryptoblob,HIVE,2021-05-31,0.342
utopis,dagger212,HIVE,2021-05-31,8.441
utopis,tfranzini,HIVE,2021-05-31,0.821
utopis,xabi,HIVE,2021-05-31,7.469
utopis,investinthefutur,HIVE,2021-05-31,3.172
utopis,georgeknowsall,HIVE,2021-05-31,0.244
utopis,bearbear613,HIVE,2021-05-31,14.494
utopis,tmholdings,HIVE,2021-05-31,8.526
utopis,drax,HIVE,2021-05-31,0.512
utopis,velourex,HIVE,2021-05-31,0.341
utopis,invest4free,HIVE,2021-05-31,0.855
utopis,em3di,HIVE,2021-05-31,0.034
utopis,andy4475,HIVE,2021-05-31,3.509
utopis,itharagaian,HIVE,2021-05-31,0.136
utopis,daniky,HIVE,2021-05-31,0.038
utopis,cwow2,HIVE,2021-05-31,10.105
utopis,focus.folks,HIVE,2021-05-31,0.171
utopis,yorra,HIVE,2021-05-31,0.034
utopis,javiersebastian,HIVE,2021-05-31,0.068
utopis,hatoto,HIVE,2021-05-31,0.034
utopis,tobetada,HIVE,2021-05-31,0.136
utopis,vipservice,HIVE,2021-05-31,19.098
utopis,dbooster,HIVE,2021-05-31,0.73
utopis,cornavirus,HIVE,2021-05-31,1.91
utopis,jackofcrows,HIVE,2021-05-31,7.926
utopis,berthold,HIVE,2021-05-31,1.023
utopis,barks,HIVE,2021-05-31,0.034
utopis,darth-azrael,HIVE,2021-05-31,0.242
utopis,audiohive-me,HIVE,2021-05-31,0.073
utopis,herbertholmes2,HIVE,2021-05-31,0.204
utopis,ykretz.sports,HIVE,2021-05-31,0.131
utopis,funnel,HIVE,2021-05-31,0.75
utopis,flemingfarm,HIVE,2021-05-31,0.546
utopis,taskmaster4450,HIVE,2021-05-31,15.449
utopis,flaxz,HIVE,2021-05-31,0.13
utopis,dera123,HIVE,2021-05-31,19.659
utopis,taskmaster4450le,HIVE,2021-05-31,4.297
utopis,txrose,HIVE,2021-05-31,0.341
utopis,balte,HIVE,2021-05-31,0.239
utopis,bagofincome,HIVE,2021-05-31,0.068
utopis,theroad2freedom,HIVE,2021-05-31,0.853
utopis,hykss,HIVE,2021-05-31,48.908
utopis,voinvote.token,HIVE,2021-05-31,0.102
utopis,ervin-lemark,HIVE,2021-05-31,0.774
utopis,holoferncro,HIVE,2021-05-31,0.068
utopis,themarkymark,HIVE,2021-05-31,733.485
utopis,damla,HIVE,2021-05-31,0.341
utopis,wdougwatson,HIVE,2021-05-31,0.769
utopis,athomewithcraig,HIVE,2021-05-31,0.113
utopis,guurry123,HIVE,2021-05-31,0.512
utopis,gwilberiol,HIVE,2021-05-31,0.887
utopis,wearealive,HIVE,2021-05-31,0.026
utopis,erikah,HIVE,2021-05-31,1.145
utopis,votebetting,HIVE,2021-05-31,39.219
utopis,thisisawesome,HIVE,2021-05-31,0.025
utopis,amr008,HIVE,2021-05-31,4.531
utopis,honeysaver,HIVE,2021-05-31,3.001
utopis,viniciotricolor,HIVE,2021-05-31,0.034
utopis,eirik,HIVE,2021-05-31,5.875
utopis,haitch,HIVE,2021-05-31,0.512
utopis,tomhall,HIVE,2021-05-31,7.622
utopis,elbrava,HIVE,2021-05-31,0.512
utopis,eldonburr,HIVE,2021-05-31,0.026
utopis,cryptoandcoffee,HIVE,2021-05-31,1.842
utopis,victor-alexander,HIVE,2021-05-31,0.06
utopis,b4phom3t,HIVE,2021-05-31,2.353
utopis,iamalivechalleng,HIVE,2021-05-31,0.02
utopis,fiberfrau,HIVE,2021-05-31,0.017
utopis,drax.leo,HIVE,2021-05-31,0.198
utopis,familyhistory,HIVE,2021-05-31,0.512
utopis,imfarhad,HIVE,2021-05-31,0.682
utopis,dudeontheweb,HIVE,2021-05-31,0.229
utopis,elianaicgomes,HIVE,2021-05-31,1.705
utopis,illusivelf,HIVE,2021-05-31,1.708
utopis,ericburgoyne,HIVE,2021-05-31,0.512
utopis,bdmillergallery,HIVE,2021-05-31,13.368
utopis,dylanhobalart,HIVE,2021-05-31,0.989
utopis,curatorcat.pal,HIVE,2021-05-31,0.04
utopis,thelogicaldude,HIVE,2021-05-31,0.341
utopis,anderssinho,HIVE,2021-05-31,0.034
utopis,enforcer48,HIVE,2021-05-31,7.025
utopis,trumpikas,HIVE,2021-05-31,2.626
utopis,igel2017,HIVE,2021-05-31,0.034
utopis,iamred,HIVE,2021-05-31,0.102
utopis,failingforwards,HIVE,2021-05-31,0.541
utopis,harpreetjanda,HIVE,2021-05-31,0.341
utopis,glastar,HIVE,2021-05-31,3.41
utopis,ecoinstant,HIVE,2021-05-31,3.41
utopis,whitelightxpress,HIVE,2021-05-31,0.18
utopis,hive-189742,HIVE,2021-05-31,0.074
utopis,gillianpearce,HIVE,2021-05-31,1.091
utopis,jeenger,HIVE,2021-05-31,5.842
utopis,ressonlelong,HIVE,2021-05-31,1.304
utopis,sgt-dan,HIVE,2021-05-31,0.107
utopis,bobby.madagascar,HIVE,2021-05-31,1.685
utopis,oldmans,HIVE,2021-05-31,2.217
utopis,sra1992,HIVE,2021-05-31,0.082
utopis,nickyhavey,HIVE,2021-05-31,1.705
utopis,kizumo,HIVE,2021-05-31,0.153
utopis,roleerob,HIVE,2021-05-31,11.936
utopis,kirstin,HIVE,2021-05-31,0.034
utopis,palikari123,HIVE,2021-05-31,0.682
utopis,sevenoh-fiveoh,HIVE,2021-05-31,0.034
utopis,kiokizz,HIVE,2021-05-31,0.341
utopis,cervisia,HIVE,2021-05-31,2.728
utopis,simplegame,HIVE,2021-05-31,1.842
utopis,partituna,HIVE,2021-05-31,0.016
utopis,st8z,HIVE,2021-05-31,0.307
utopis,spinvest,HIVE,2021-05-31,136.413
utopis,brofundholdings,HIVE,2021-05-31,103.763
utopis,maarnio,HIVE,2021-05-31,0.341
utopis,mapac,HIVE,2021-05-31,3.069
utopis,pdaa,HIVE,2021-05-31,1.637
utopis,kingneptune,HIVE,2021-05-31,3.41
utopis,roger.remix,HIVE,2021-05-31,17.052
utopis,khan.dayyanz,HIVE,2021-05-31,8.867
utopis,zeroooc,HIVE,2021-05-31,0.171
utopis,starstrings01,HIVE,2021-05-31,0.561
utopis,mehmetfix,HIVE,2021-05-31,0.136
utopis,ph1102,HIVE,2021-05-31,5.661
utopis,libertycrypto27,HIVE,2021-05-31,1.043
utopis,kevinnag58,HIVE,2021-05-31,3.431
utopis,silverstackeruk,HIVE,2021-05-31,15.346
utopis,road2nowhere,HIVE,2021-05-31,0.284
utopis,blockchainyouth,HIVE,2021-05-31,0.643
utopis,monsterjamgold,HIVE,2021-05-31,22.373
utopis,lxsxl,HIVE,2021-05-31,0.171
utopis,knowhow92,HIVE,2021-05-31,14.045
utopis,captain.future,HIVE,2021-05-31,4.604
utopis,sinistry,HIVE,2021-05-31,0.388
utopis,adamada,HIVE,2021-05-31,0.512
utopis,senstless,HIVE,2021-05-31,3.85
utopis,scooter77,HIVE,2021-05-31,1.023
utopis,abrockman,HIVE,2021-05-31,13.641
utopis,bilpcoinbpc,HIVE,2021-05-31,0.068
utopis,arrliinn,HIVE,2021-05-31,0.682
utopis,leosoph,HIVE,2021-05-31,0.042
utopis,numanbutt,HIVE,2021-05-31,1.599
utopis,leontr,HIVE,2021-05-31,0.443
utopis,accelerator,HIVE,2021-05-31,1.33
utopis,bossel,HIVE,2021-05-31,0.341
utopis,simplifylife,HIVE,2021-05-31,5.866
utopis,aliveprojects,HIVE,2021-05-31,0.016
utopis,offgridlife,HIVE,2021-05-31,0.035
utopis,liotes.burn,HIVE,2021-05-31,1.023
utopis,okean123,HIVE,2021-05-31,0.682
utopis,salexa5,HIVE,2021-05-31,0.614
utopis,nikoleondas,HIVE,2021-05-31,0.531
utopis,allcapsonezero,HIVE,2021-05-31,0.682
utopis,lammbock,HIVE,2021-05-31,0.014
utopis,ashleykalila,HIVE,2021-05-31,0.921
utopis,bhattg,HIVE,2021-05-31,4.444
utopis,lotto-de,HIVE,2021-05-31,0.409
utopis,oivas,HIVE,2021-05-31,0.552
utopis,solovey6o2,HIVE,2021-05-31,0.787
utopis,bitcoinflood,HIVE,2021-05-31,1.705
utopis,solairitas,HIVE,2021-05-31,3.768
utopis,largeadultson,HIVE,2021-05-31,0.171
utopis,sames,HIVE,2021-05-31,0.035
utopis,brutalmonkey,HIVE,2021-05-31,0.077
utopis,kerrislravenhill,HIVE,2021-05-31,2.387
utopis,no-advice,HIVE,2021-05-31,5.968
utopis,tandara,HIVE,2021-05-31,13.641
utopis,cmmemes,HIVE,2021-05-31,0.359
utopis,stickupboys,HIVE,2021-05-31,3.337
utopis,jersteemit,HIVE,2021-05-31,0.682
utopis,poetchick4jesus,HIVE,2021-05-31,0.341
utopis,miketr,HIVE,2021-05-31,4.058
utopis,branders0n,HIVE,2021-05-31,2.149
utopis,johnsdowie,HIVE,2021-05-31,0.034
utopis,misterc,HIVE,2021-05-31,7.132
utopis,shanibeer,HIVE,2021-05-31,0.341
utopis,jmsansan.leo,HIVE,2021-05-31,2.967
utopis,bitandi,HIVE,2021-05-31,1.091
utopis,riandeuk,HIVE,2021-05-31,1.194
utopis,successchar,HIVE,2021-05-31,0.375
utopis,preparedwombat,HIVE,2021-05-31,1.705
utopis,myvest,HIVE,2021-05-31,23.19
utopis,jlsplatts,HIVE,2021-05-31,2.899
utopis,mpath,HIVE,2021-05-31,1.432
utopis,jfang003,HIVE,2021-05-31,0.443
utopis,revisesociology,HIVE,2021-05-31,8.236
utopis,qam2112,HIVE,2021-05-31,0.359
utopis,jjb777,HIVE,2021-05-31,37.523
utopis,summertooth,HIVE,2021-05-31,3.581
utopis,shroomfund,HIVE,2021-05-31,5.252
utopis,quinnertronics,HIVE,2021-05-31,0.296
utopis,jimmy.adames,HIVE,2021-05-31,1.194
utopis,moonthumb,HIVE,2021-05-31,0.853
utopis,jongolson,HIVE,2021-05-31,14.733
utopis,branbello,HIVE,2021-05-31,0.378
utopis,pizzaexpress,HIVE,2021-05-31,0.136
utopis,blue.rabbit,HIVE,2021-05-31,11.608
utopis,justclickindiva,HIVE,2021-05-31,0.034
utopis,mein-senf-dazu,HIVE,2021-05-31,0.037
utopis,pixiepost,HIVE,2021-05-31,0.068
utopis,juecoree,HIVE,2021-05-31,0.171
utopis,bozz,HIVE,2021-05-31,5.115
utopis,pieternijmeijer,HIVE,2021-05-31,2.092
utopis,steemychicken1,HIVE,2021-05-31,16.193
utopis,jeffjagoe,HIVE,2021-05-31,0.135
utopis,rachaeldwatson,HIVE,2021-05-31,0.765
utopis,stayoutoftherz,HIVE,2021-05-31,1.023
utopis,jemmarti,HIVE,2021-05-31,0.881
utopis,monsterbuster,HIVE,2021-05-31,0.171
utopis,juanvegetarian,HIVE,2021-05-31,0.076
utopis,brettpullen,HIVE,2021-05-31,250.653
utopis,melinda010100,HIVE,2021-05-31,1.71
utopis,chireerocks,HIVE,2021-05-31,6.042
utopis,rickardoh,HIVE,2021-05-31,0.619
utopis,stevelivingston,HIVE,2021-05-31,0.104
utopis,pixresteemer,HIVE,2021-05-31,5.968
utopis,jzn,HIVE,2021-05-31,5.627
utopis,ammonite,HIVE,2021-05-31,1.228
utopis,netaterra,HIVE,2021-05-31,114.416
utopis,blockmonster,HIVE,2021-05-31,1.364
utopis,shmoogleosukami,HIVE,2021-05-31,2.956
utopis,branbello,HIVE,2021-06-07,0.373
utopis,adamada,HIVE,2021-06-07,0.706
utopis,ervin-lemark,HIVE,2021-06-07,0.763
utopis,elianaicgomes,HIVE,2021-06-07,1.6809999999999998
utopis,senstless,HIVE,2021-06-07,3.794
utopis,sgt-dan,HIVE,2021-06-07,0.106
utopis,nickyhavey,HIVE,2021-06-07,1.6809999999999998
utopis,em3di,HIVE,2021-06-07,0.034
utopis,shanibeer,HIVE,2021-06-07,0.806
utopis,dagger212,HIVE,2021-06-07,8.907
utopis,ericburgoyne,HIVE,2021-06-07,0.504
utopis,enforcer48,HIVE,2021-06-07,7.16
utopis,bozz,HIVE,2021-06-07,5.042
utopis,netaterra,HIVE,2021-06-07,113.845
utopis,sevenoh-fiveoh,HIVE,2021-06-07,0.034
utopis,bitcoinflood,HIVE,2021-06-07,1.6809999999999998
utopis,b4phom3t,HIVE,2021-06-07,2.319
utopis,vipservice,HIVE,2021-06-07,18.823
utopis,audiohive-me,HIVE,2021-06-07,0.106
utopis,viniciotricolor,HIVE,2021-06-07,0.034
utopis,mpath,HIVE,2021-06-07,1.748
utopis,nikoleondas,HIVE,2021-06-07,0.523
utopis,moonthumb,HIVE,2021-06-07,0.84
utopis,erikah,HIVE,2021-06-07,1.128
utopis,myvest,HIVE,2021-06-07,22.855999999999998
utopis,javiersebastian,HIVE,2021-06-07,0.067
utopis,ecoinstant,HIVE,2021-06-07,3.3609999999999998
utopis,voinvote.token,HIVE,2021-06-07,0.101
utopis,pieternijmeijer,HIVE,2021-06-07,2.089
utopis,xabi,HIVE,2021-06-07,7.362
utopis,daniky,HIVE,2021-06-07,0.037
utopis,anderssinho,HIVE,2021-06-07,0.034
utopis,pixiepost,HIVE,2021-06-07,0.067
utopis,andy.zaphod,HIVE,2021-06-07,0.141
utopis,discohedge,HIVE,2021-06-07,58.821999999999996
utopis,rickardoh,HIVE,2021-06-07,0.61
utopis,pixresteemer,HIVE,2021-06-07,5.882
utopis,ykretz,HIVE,2021-06-07,0.269
utopis,pizzaexpress,HIVE,2021-06-07,0.134
utopis,poetchick4jesus,HIVE,2021-06-07,0.336
utopis,andy4475,HIVE,2021-06-07,6.302
utopis,blue.rabbit,HIVE,2021-06-07,14.869000000000002
utopis,dera123,HIVE,2021-06-07,19.376
utopis,preparedwombat,HIVE,2021-06-07,2.0509999999999997
utopis,revisesociology,HIVE,2021-06-07,9.226
utopis,ykretz.sports,HIVE,2021-06-07,0.134
utopis,qam2112,HIVE,2021-06-07,0.354
utopis,antonym,HIVE,2021-06-07,0.125
utopis,darth-azrael,HIVE,2021-06-07,0.272
utopis,denver-bob,HIVE,2021-06-07,2.272
utopis,blockmonster,HIVE,2021-06-07,1.344
utopis,dbooster,HIVE,2021-06-07,0.881
utopis,quinnertronics,HIVE,2021-06-07,0.292
utopis,rachaeldwatson,HIVE,2021-06-07,0.753
utopis,yorra,HIVE,2021-06-07,0.034
utopis,ressonlelong,HIVE,2021-06-07,2.0829999999999997
utopis,riandeuk,HIVE,2021-06-07,1.277
utopis,drax,HIVE,2021-06-07,0.504
utopis,road2nowhere,HIVE,2021-06-07,0.28
utopis,ph1102,HIVE,2021-06-07,5.58
utopis,athomewithcraig,HIVE,2021-06-07,0.111
utopis,scooter77,HIVE,2021-06-07,1.008
utopis,elbrava,HIVE,2021-06-07,0.504
utopis,numanbutt,HIVE,2021-06-07,1.577
utopis,bossel,HIVE,2021-06-07,0.336
utopis,eirik,HIVE,2021-06-07,6.261
utopis,accelerator,HIVE,2021-06-07,1.6469999999999998
utopis,offgridlife,HIVE,2021-06-07,0.035
utopis,sames,HIVE,2021-06-07,0.035
utopis,votebetting,HIVE,2021-06-07,40.335
utopis,oivas,HIVE,2021-06-07,0.543
utopis,bobby.madagascar,HIVE,2021-06-07,1.6609999999999998
utopis,wdougwatson,HIVE,2021-06-07,0.758
utopis,salexa5,HIVE,2021-06-07,0.605
