from,to,symbol,quantity,date
brofund-arc,hykss,ARCHON,0.086,2021-05-29
brofund-arc,melbourneswest,ARCHON,0.003,2021-05-29
brofund-arc,blue.rabbit,ARCHON,0.001,2021-05-29
brofund-arc,vipservice,ARCHON,0.024,2021-05-29
brofund-arc,edje,ARCHON,0.013,2021-05-29
brofund-arc,bitcoinflood,ARCHON,0.026,2021-05-29
brofund-arc,bozz,ARCHON,0.001,2021-05-29
brofund-arc,adamada,ARCHON,0.012,2021-05-29
brofund-arc,honeysaver,ARCHON,0.013,2021-05-29
brofund-arc,carolynstahl,ARCHON,0.001,2021-05-29
brofund-arc,plantstoplanks,ARCHON,0.001,2021-05-29
brofund-arc,zydane,ARCHON,0.001,2021-05-29
brofund-arc,archon-gov,ARCHON,0.003,2021-05-29
brofund-arc,optimist1984,ARCHON,0.055,2021-05-29
brofund-arc,bidnat,ARCHON,0.01,2021-05-29
brofund-arc,doze,ARCHON,0.008,2021-05-29
brofund-arc,shrazi,ARCHON,0.004,2021-05-29
brofund-arc,okean123,ARCHON,0.001,2021-05-29
brofund-arc,theroad2freedom,ARCHON,0.004,2021-05-29
brofund-arc,damla,ARCHON,0.001,2021-05-29
brofund-arc,he-index,ARCHON,0.007,2021-05-29
brofund-arc,filotasriza3,ARCHON,0.006,2021-05-29
brofund-arc,amr008,ARCHON,0.001,2021-05-29
brofund-arc,road2nowhere,ARCHON,0.001,2021-05-29
brofund-arc,dhedge-drips,ARCHON,0.008,2021-05-29
brofund-arc,drax,ARCHON,0.001,2021-05-29
brofund-arc,abztraxxx,ARCHON,0.004,2021-05-29
brofund-arc,riverflows,ARCHON,0.002,2021-05-29
brofund-arc,condeas,ARCHON,0.003,2021-05-29
brofund-arc,matheusggr,ARCHON,0.003,2021-05-29
brofund-arc,elianaicgomes,ARCHON,0.003,2021-05-29
brofund-arc,achim03,ARCHON,0.001,2021-05-29
brofund-arc,ctpsb,ARCHON,0.002,2021-05-29
brofund-arc,knowhow92,ARCHON,0.007,2021-05-29
brofund-arc,whatamidoing,ARCHON,0.008,2021-05-29
brofund-arc,lobsterspam,ARCHON,0.012,2021-05-29
brofund-arc,bitandi,ARCHON,0.011,2021-05-29
brofund-arc,libertycrypto27,ARCHON,0.001,2021-05-29
brofund-arc,jlsplatts,ARCHON,0.011,2021-05-29
brofund-arc,richardcrill,ARCHON,0.116,2021-05-29
brofund-arc,adambarratt,ARCHON,0.002,2021-05-29
brofund-arc,thelogicaldude,ARCHON,0.003,2021-05-29
brofund-arc,jzn,ARCHON,0.026,2021-05-29
brofund-arc,velourex,ARCHON,0.014,2021-05-29
brofund-arc,shawnamawna,ARCHON,0.056,2021-05-29
brofund-arc,vincentnijman,ARCHON,0.004,2021-05-29
brofund-arc,starstrings01,ARCHON,0.001,2021-05-29
brofund-arc,netaterra,ARCHON,0.106,2021-05-29
brofund-arc,atma.love,ARCHON,0.175,2021-05-29
brofund-arc,rarej,ARCHON,0.002,2021-05-29
brofund-arc,ecosaint,ARCHON,0.038,2021-05-29
brofund-arc,sharanaithal,ARCHON,0.02,2021-05-29
brofund-arc,cwow2,ARCHON,0.004,2021-05-29
brofund-arc,nickyhavey,ARCHON,0.021,2021-05-29
brofund-arc,joetunex,ARCHON,0.003,2021-05-29
brofund-arc,numanbutt,ARCHON,0.002,2021-05-29
brofund-arc,scooter77,ARCHON,0.008,2021-05-29
brofund-arc,ecoinstats,ARCHON,0.17,2021-05-29
brofund-arc,misterc,ARCHON,0.014,2021-05-29
brofund-arc,lilchillgirl,ARCHON,0.044,2021-05-29
brofund-arc,trumpikas,ARCHON,0.002,2021-05-29
brofund-arc,gerber,ARCHON,0.011,2021-05-29
brofund-arc,coronavirus,ARCHON,0.001,2021-05-29
brofund-arc,mfblack,ARCHON,0.237,2021-05-29
brofund-arc,leontr,ARCHON,0.002,2021-05-29
brofund-arc,themarkymark,ARCHON,0.832,2021-05-29
brofund-arc,no-advice,ARCHON,0.02,2021-05-29
brofund-arc,saboin,ARCHON,0.016,2021-05-29
brofund-arc,steemychicken1,ARCHON,0.112,2021-05-29
brofund-arc,cornavirus,ARCHON,0.055,2021-05-29
brofund-arc,votebetting,ARCHON,0.039,2021-05-29
brofund-arc,cliffagreen,ARCHON,0.002,2021-05-29
brofund-arc,leo.bank,ARCHON,0.005,2021-05-29
